1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,-1
13,-1
14,-1
15,-2
16,-2
17,-3
18,-3
19,-3
20,-3
21,-3
22,-3
23,-3
24,-4
25,-4
26,-4
27,-4
28,-4
29,-4
30,-4
31,-4
32,-4
33,-4
34,-4
35,-4
36,-4
37,-4
38,-3
39,-3
40,-3
41,-3
42,-3
43,-3
44,-3
45,-3
46,-3
47,-3
48,-4
49,-5
50,-6
51,-7
52,-8
53,-9
54,-10
55,-11
56,-12
57,-13
58,-14
59,-15
60,-16
61,-16
62,-17
63,-17
64,-17
65,-17
66,-17
67,-18
68,-19
69,-19
70,-19
71,-19
72,-19
73,-19
74,-19
75,-19
76,-19
77,-19
78,-19
79,-18
80,-17
81,-16
82,-16
83,-15
84,-15
85,-15
86,-15
87,-15
88,-15
89,-15
90,-15
91,-15
92,-15
93,-15
94,-16
95,-17
96,-18
97,-19
98,-20
99,-21
100,-22
101,-23
102,-24
103,-25
104,-26
105,-27
106,-28
107,-28
108,-28
109,-28
110,-28
111,-28
112,-28
113,-28
114,-28
115,-28
116,-28
117,-28
118,-28
119,-28
120,-28
121,-28
122,-28
123,-28
124,-28
125,-27
126,-26
127,-26
128,-26
129,-26
130,-26
131,-26
132,-26
133,-26
134,-26
135,-26
136,-26
137,-26
138,-26
139,-26
140,-26
141,-27
142,-28
143,-29
144,-30
145,-31
146,-31
147,-31
148,-31
149,-31
150,-31
151,-31
152,-31
153,-31
154,-31
155,-31
156,-31
157,-31
158,-31
159,-31
160,-31
161,-32
162,-32
163,-32
164,-32
165,-32
166,-32
167,-32
168,-32
169,-32
170,-32
171,-32
172,-32
173,-32
174,-32
175,-32
176,-32
177,-32
178,-32
179,-32
180,-32
181,-32
182,-32
183,-32
184,-32
185,-32
186,-33
187,-34
188,-35
189,-36
190,-37
191,-38
192,-39
192,-40
192,-41
192,-42
192,-43
192,-44
192,-45
192,-46
192,-47
192,-48
192,-49
192,-50
192,-51
192,-52
192,-53
192,-54
192,-55
192,-56
192,-57
192,-58
192,-59
192,-60
191,-61
191,-62
191,-63
190,-64
190,-65
190,-66
190,-67
190,-68
189,-69
189,-70
188,-71
188,-72
187,-73
187,-74
